CategoryFolder,DocumentType,PageURL,FileURL,SavedLocalPath,Status,Error
Policy & Guidance,"Guidance, Templates, Policy Statements",https://www.adgm.com/legal-framework/guidance-and-policy-statements,https://assets.adgm.com/download/assets/adgm-courts-procedural-flowchart-small-claims-division-out-of-adgm-ad-amended-260418.pdf/a4b402ce6c4611ef991bbe3c5c6fc422,"adgm_rag_reference_3\Policy_&_Guidance\Guidance,_Templates,_Policy_Statements\adgm-courts-procedural-flowchart-small-claims-division-out-of-adgm-ad-amended-260418.pdf",✅ Success,
Policy & Guidance,"Guidance, Templates, Policy Statements",https://www.adgm.com/legal-framework/guidance-and-policy-statements,https://assets.adgm.com/download/assets/adgm-courts-procedural-flowchart-small-claims-division-out-of-adgm-ad-260418-arabic.pdf/a19fbbaa6c4611efa472ba28de0cdfff,"adgm_rag_reference_3\Policy_&_Guidance\Guidance,_Templates,_Policy_Statements\adgm-courts-procedural-flowchart-small-claims-division-out-of-adgm-ad-260418-arabic.pdf",✅ Success,
Policy & Guidance,"Guidance, Templates, Policy Statements",https://www.adgm.com/legal-framework/guidance-and-policy-statements,https://assets.adgm.com/download/assets/adgm-courts-procedural-flowchart-enforcement-of-judgments-of-adgm-courts-by-adjd-25032018.pdf/15b573ae6c4711ef98d3f2d590e1d568,"adgm_rag_reference_3\Policy_&_Guidance\Guidance,_Templates,_Policy_Statements\adgm-courts-procedural-flowchart-enforcement-of-judgments-of-adgm-courts-by-adjd-25032018.pdf",✅ Success,
Policy & Guidance,"Guidance, Templates, Policy Statements",https://www.adgm.com/legal-framework/guidance-and-policy-statements,https://assets.adgm.com/download/assets/ADGM+Courts+Guidelines+for+self-represented+litigants+%28English%29.pdf/f0cc1cb26c4311efb924cacf1d9538d2,"adgm_rag_reference_3\Policy_&_Guidance\Guidance,_Templates,_Policy_Statements\ADGM_Courts_Guidelines_for_self-represented_litigants_(English).pdf",✅ Success,
Policy & Guidance,"Guidance, Templates, Policy Statements",https://www.adgm.com/legal-framework/guidance-and-policy-statements,https://assets.adgm.com/download/assets/ADGM+Courts+Guidelines+for+self-represented+litigants+%28Arabic%29.pdf/f0eee1c06c4311ef9823cacf1d9538d2,"adgm_rag_reference_3\Policy_&_Guidance\Guidance,_Templates,_Policy_Statements\ADGM_Courts_Guidelines_for_self-represented_litigants_(Arabic).pdf",✅ Success,
Policy & Guidance,"Guidance, Templates, Policy Statements",https://www.adgm.com/legal-framework/guidance-and-policy-statements,https://assets.adgm.com/download/assets/ADGM+Courts+Schedule+of+Fees+-+Effective+8+February+2025.pdf/f6c5aae83c7711f0b3400a388175ae35,"adgm_rag_reference_3\Policy_&_Guidance\Guidance,_Templates,_Policy_Statements\ADGM_Courts_Schedule_of_Fees_-_Effective_8_February_2025.pdf",✅ Success,
Policy & Guidance,"Guidance, Templates, Policy Statements",https://www.adgm.com/legal-framework/guidance-and-policy-statements,https://assets.adgm.com/download/assets/ADGM+Courts+Form+Fees+Reference+Table+-+Effective+8+February+2025.pdf/2f8b6d206c5a11ef8647d6ebf050e215,"adgm_rag_reference_3\Policy_&_Guidance\Guidance,_Templates,_Policy_Statements\ADGM_Courts_Form_Fees_Reference_Table_-_Effective_8_February_2025.pdf",✅ Success,
Policy & Guidance,"Guidance, Templates, Policy Statements",https://www.adgm.com/legal-framework/guidance-and-policy-statements,https://assets.adgm.com/download/assets/adgm-courts-procedural-flowchart-civil-and-employment-divisions-within-adgm-and-ad-amended-280618.pdf/217375ea6c4411efb94c2ee389bec7b9,"adgm_rag_reference_3\Policy_&_Guidance\Guidance,_Templates,_Policy_Statements\adgm-courts-procedural-flowchart-civil-and-employment-divisions-within-adgm-and-ad-amended.pdf",✅ Success,
Policy & Guidance,"Guidance, Templates, Policy Statements",https://www.adgm.com/legal-framework/guidance-and-policy-statements,https://assets.adgm.com/download/assets/adgm-courts-procedural-flowchart-civil-and-employment-divisions-within-adgm-and-ad-290718-arabic.pdf/21b2f5446c4411efac2d52304907f450,"adgm_rag_reference_3\Policy_&_Guidance\Guidance,_Templates,_Policy_Statements\adgm-courts-procedural-flowchart-civil-and-employment-divisions-within-adgm-and-ad-290718-arabic.pdf",✅ Success,
Policy & Guidance,"Guidance, Templates, Policy Statements",https://www.adgm.com/legal-framework/guidance-and-policy-statements,https://assets.adgm.com/download/assets/adgm-courts-procedural-flowchart-civil-and-employment-divisions-out-of-adgm-and-ad-amended-280618.pdf/ce005d186c4511ef82357efc80cc0b04,"adgm_rag_reference_3\Policy_&_Guidance\Guidance,_Templates,_Policy_Statements\adgm-courts-procedural-flowchart-civil-and-employment-divisions-out-of-adgm-and-ad-amended.pdf",✅ Success,
Policy & Guidance,"Guidance, Templates, Policy Statements",https://www.adgm.com/legal-framework/guidance-and-policy-statements,https://assets.adgm.com/download/assets/adgm-courts-procedural-flowchart-civil-and-employment-divisions-out-of-adgm-and-ad-290718-arabic.pdf/e18706ee7ccf11efa77096118017b7d6,"adgm_rag_reference_3\Policy_&_Guidance\Guidance,_Templates,_Policy_Statements\adgm-courts-procedural-flowchart-civil-and-employment-divisions-out-of-adgm-and-ad-290718-arabic.pdf",✅ Success,
Policy & Guidance,"Guidance, Templates, Policy Statements",https://www.adgm.com/legal-framework/guidance-and-policy-statements,https://assets.adgm.com/download/assets/adgm-courts-procedural-flowchart-small-claim-divisions-within-adgm-ad-amended-260418.pdf/3b8e0e346c4611efb851367105a595af,"adgm_rag_reference_3\Policy_&_Guidance\Guidance,_Templates,_Policy_Statements\adgm-courts-procedural-flowchart-small-claim-divisions-within-adgm-ad-amended-260418.pdf",✅ Success,
Policy & Guidance,"Guidance, Templates, Policy Statements",https://www.adgm.com/legal-framework/guidance-and-policy-statements,https://assets.adgm.com/download/assets/adgm-courts-procedural-flowchart-small-claim-divisions-within-adgm-ad-260418-arabic.pdf/bf0559c47f1111ef8b06320be337e496,"adgm_rag_reference_3\Policy_&_Guidance\Guidance,_Templates,_Policy_Statements\adgm-courts-procedural-flowchart-small-claim-divisions-within-adgm-ad-260418-arabic.pdf",✅ Success,
Policy & Guidance,"Guidance, Templates, Policy Statements",https://www.adgm.com/legal-framework/guidance-and-policy-statements,https://assets.adgm.com/download/assets/adgm-courts-procedural-flowchart-small-claims-division-out-of-adgm-ad-amended-260418.pdf/a4b402ce6c4611ef991bbe3c5c6fc422,"adgm_rag_reference_3\Policy_&_Guidance\Guidance,_Templates,_Policy_Statements\adgm-courts-procedural-flowchart-small-claims-division-out-of-adgm-ad-amended-260418.pdf",✅ Success,
Policy & Guidance,"Guidance, Templates, Policy Statements",https://www.adgm.com/legal-framework/guidance-and-policy-statements,https://assets.adgm.com/download/assets/adgm-courts-procedural-flowchart-small-claims-division-out-of-adgm-ad-260418-arabic.pdf/a19fbbaa6c4611efa472ba28de0cdfff,"adgm_rag_reference_3\Policy_&_Guidance\Guidance,_Templates,_Policy_Statements\adgm-courts-procedural-flowchart-small-claims-division-out-of-adgm-ad-260418-arabic.pdf",✅ Success,
Policy & Guidance,"Guidance, Templates, Policy Statements",https://www.adgm.com/legal-framework/guidance-and-policy-statements,https://assets.adgm.com/download/assets/adgm-courts-procedural-flowchart-enforcement-of-judgments-of-adgm-courts-by-adjd-25032018.pdf/15b573ae6c4711ef98d3f2d590e1d568,"adgm_rag_reference_3\Policy_&_Guidance\Guidance,_Templates,_Policy_Statements\adgm-courts-procedural-flowchart-enforcement-of-judgments-of-adgm-courts-by-adjd-25032018.pdf",✅ Success,
ADGM Company Set-up,Checklist – Company Set-up (Various Entities),https://www.adgm.com/documents/registration-authority/registration-and-incorporation/checklist/branch-non-financial-services-20231228.pdf,https://www.adgm.com/documents/registration-authority/registration-and-incorporation/checklist/branch-non-financial-services-20231228.pdf,adgm_rag_reference_3\ADGM_Company_Set-up\Checklist_–_Company_Set-up_(Various_Entities)\Branch_-_Financial_Services_and_Non-Financial_Services.pdf,✅ Success,
ADGM Company Set-up,Checklist – Private Company Limited,https://www.adgm.com/documents/registration-authority/registration-and-incorporation/checklist/private-company-limited-by-guarantee-non-financial-services-20231228.pdf,https://www.adgm.com/documents/registration-authority/registration-and-incorporation/checklist/private-company-limited-by-guarantee-non-financial-services-20231228.pdf,adgm_rag_reference_3\ADGM_Company_Set-up\Checklist_–_Private_Company_Limited\Private_Company_Limited_by_Guarantee_Non-Financial_Services_20231228.pdf,✅ Success,
Employment & HR,Standard Employment Contract Template (2024 update),https://assets.adgm.com/download/assets/ADGM+Standard+Employment+Contract+Template+-+ER+2024+(Feb+2025).docx/ee14b252edbe11efa63b12b3a30e5e3a,https://assets.adgm.com/download/assets/ADGM+Standard+Employment+Contract+Template+-+ER+2024+(Feb+2025).docx/ee14b252edbe11efa63b12b3a30e5e3a,adgm_rag_reference_3\Employment_&_HR\Standard_Employment_Contract_Template_(2024_update)\ADGM_Standard_Employment_Contract_Template_-_ER_2024_(Feb_2025).docx,✅ Success,
Employment & HR,Standard Employment Contract Template (2019 short version),https://assets.adgm.com/download/assets/ADGM+Standard+Employment+Contract+-+ER+2019+-+Short+Version+(May+2024).docx/33b57a92ecfe11ef97a536cc36767ef8,https://assets.adgm.com/download/assets/ADGM+Standard+Employment+Contract+-+ER+2019+-+Short+Version+(May+2024).docx/33b57a92ecfe11ef97a536cc36767ef8,adgm_rag_reference_3\Employment_&_HR\Standard_Employment_Contract_Template_(2019_short_version)\ADGM_Standard_Employment_Contract_-_ER_2019_-_Short_Version_(May_2024).docx,✅ Success,
Data Protection,Appropriate Policy Document Template,https://www.adgm.com/documents/office-of-data-protection/templates/adgm-dpr-2021-appropriate-policy-document.pdf,https://www.adgm.com/documents/office-of-data-protection/templates/adgm-dpr-2021-appropriate-policy-document.pdf,adgm_rag_reference_3\Data_Protection\Appropriate_Policy_Document_Template\ADGM_DPR_2021_Appropriate_Policy_Document.pdf,✅ Success,
Compliance & Filings,Annual Accounts & Filings,https://www.adgm.com/operating-in-adgm/obligations-of-adgm-registered-entities/annual-filings/annual-accounts,,,⚠️ No files found,
Letters/Permits,Application for Official Letters & Permits,https://www.adgm.com/operating-in-adgm/post-registration-services/letters-and-permits,,,⚠️ No files found,
Regulatory Guidance,"Incorporation Package, Filings, Templates",https://en.adgm.thomsonreuters.com/rulebook/7-company-incorporation-package,https://en.adgm.thomsonreuters.com/sites/default/files/net_file_store/ADGM1547_16398_VER2015.pdf,"adgm_rag_reference_3\Regulatory_Guidance\Incorporation_Package,_Filings,_Templates\ADGM1547_16398_VER2015.pdf",✅ Success,
Regulatory Template,Shareholder Resolution – Amendment of Articles,https://assets.adgm.com/download/assets/Templates_SHReso_AmendmentArticles-v1-20220107.docx/97120d7c5af911efae4b1e183375c0b2?forcedownload=1,https://assets.adgm.com/download/assets/Templates_SHReso_AmendmentArticles-v1-20220107.docx/97120d7c5af911efae4b1e183375c0b2?forcedownload=1,adgm_rag_reference_3\Regulatory_Template\Shareholder_Resolution_–_Amendment_of_Articles\Templates_SHReso_AmendmentArticles-v1-20220107.docx,✅ Success,
